5.8,4.7,0
4.2,5.0,0
5.9,5.6,0
4.5,4.3,0
4.2,7.0,0
7.9,0.0,0
11.0,0.0,0
7.9,1.0,0
8.6,1.0,0
9.0,2.0,0
10.3,2.0,0
11.0,2.0,0
3.0,3.0,0
3.4,5.0,0
9.0,1.9,0
5.6,3.0,0
8.0,12.0,0
16.0,8.0,0
12.490017776754911,8.151584384414011,0
9.347102849354565,5.001036623927684,0
9.514065009548284,7.217986994799127,0
10.26329196809764,11.80083356161072,0
11.96292001541377,2.83394182576517,0
14.64616348716433,5.340380979552538,0
10.325066332800645,9.048893508794063,0
9.049064872577029,2.504116823596157,0
8.601532546997976,5.281433550919154,0
13.048656586077154,3.402826554666501,0
8.680927767192577,9.766231842748033,0
8.080969782352305,2.1782013591188125,0
13.568497343407925,3.9679373760257945,0
11.247447566709152,10.090881980258068,0
12.597489086385643,11.823943077148794,0
8.649429004174669,11.736681432639315,0
14.625497411756896,6.722135145223626,0
12.935473500495018,6.943373948748961,0
13.00228273815845,9.134788464256244,0
9.977371753097316,9.570431053365159,0
9.01192889337438,5.911468926614886,0
8.114814930206414,10.354162049609121,0
12.518190142498293,2.7689990625832532,0
11.395764141461775,3.5699229126247705,0
10.655658439487333,10.314727811816628,0
8.112487473950882,5.596410395657392,0
12.01588311125839,9.711545249581828,0
8.288985565872506,5.036515838181052,0
13.962177048515288,8.56677231907029,0
8.450819547725732,8.92141523442446,0
9.653903474931703,6.779207363300989,0
10.507825724186496,2.876764423794235,0
9.161294799899279,7.678373710693001,0
14.894117118751598,8.246942488590431,0
12.991022044351023,6.833892268293311,0
8.482437739479938,4.151722668642366,0
10.847220007590892,11.951036705687876,0
8.375797939838455,10.873873910453842,0
13.881249350311064,2.7753164361548484,0
13.708622170347981,8.033157138541196,0
14.455775697061195,10.111431599386316,0
8.928661780950911,9.724372398053811,0
14.190714284541144,9.692252592031974,0
11.645549310070233,9.121283797646235,0
12.381828238547358,3.7660016861119554,0
12.414558650653516,3.4118584280987956,0
13.589850992154368,5.339510720025364,0
12.912735996864626,9.094800866611894,0
10.019340494480359,5.368485289504982,0
5.9,6.0,0
4.0,4.2,0
12.0,0.0,0
10.0,1.0,0
9.0,0.9,0
14.559596832335533,6.138907993700947,0
10.33783710478381,5.197621484145925,0
14.472137488971747,8.373306750300063,0
12.554823376897048,4.894912599609255,0
14.705910021262914,9.645946508896149,0
8.55153618753928,4.526833498500615,0
9.81446952283614,8.401265808873863,0
14.773736138927003,8.668111985877035,0
11.480295802803877,6.940902486099839,0
14.989580246642616,8.82512911243247,0
14.456713754812004,5.400232089239488,0
8.826458099959899,8.029393521118774,0
12.213986099568707,8.658796716961408,0
8.906589619880211,9.760718475078843,0
12.07687941504469,8.88901558071251,0
14.380043677650848,2.0471216218058457,0
12.130139304359897,2.78420711816495,0
13.35941555652189,3.95669862342837,0
9.675183976590588,4.996861318914811,0
10.444826440931518,10.930831282102483,0
12.32283479963798,9.892300064903205,0
12.580236366014992,11.464598318091682,0
