@relation .aa20828a20828
@attribute 10.57130019782533 real [0.12237398308782588, 15.99196201115062]
@attribute 14.822555594677107 real [0.23625532947876948, 15.977963066860793]
@attribute red {red, green}
@inputs 10.57130019782533, 14.822555594677107
@outputs red
@data
10.34844129330711, 14.368912626546745, red
2.358646110419014, 7.582412202779315, red
3.2949292731645166, 6.8250592632353495, red
3.6870056868149508, 2.0162087311285255, green
2.8068966120630208, 13.037277465718725, green
10.943549677773454, 12.304352716069975, green
8.575290336856385, 0.23625532947876948, green
10.291518239002707, 15.318806748520574, green
6.556256632940517, 1.0448950178399148, green
5.967544543471215, 14.917060436835678, green
2.7431157894314637, 6.267536721413366, green
8.463700104697608, 1.788032889549763, green
5.703632404181686, 5.716004235135005, green
5.821544676493424, 1.549884225935049, green
7.2533731244677195, 3.289187394110474, green
14.68438365832214, 14.485706255836321, green
4.3620461512493875, 12.115840695323657, green
3.0239096262665814, 6.447524270095748, green
12.588481072311291, 1.6174348627207404, green
2.1858864469621047, 8.762436469192087, green
0.3402306648264286, 11.593364423075723, green
12.048180289319298, 14.719219403181757, green
2.1078575434366744, 13.372160227503327, green
5.439471494795173, 8.676048766231897, green
2.0716206615285273, 6.564603070069641, green
14.210582543260383, 3.7947974390499475, green
13.196661116850878, 8.481151421373802, green
10.051086119258056, 3.7840962880213596, green
9.43980034018034, 12.634248279680035, green
8.702017420331558, 3.2257998552044143, green
7.669083395831459, 14.616667767655127, green
9.513377193256257, 15.436947586226598, green
1.6050934739539713, 9.780671208358475, green
