@relation .aa20828a20828
@attribute 10.57130019782533 real [0.12237398308782588, 15.99196201115062]
@attribute 14.822555594677107 real [0.23625532947876948, 15.977963066860793]
@attribute red {red, green}
@inputs 10.57130019782533, 14.822555594677107
@outputs red
@data
10.062570407944184, 15.914048837232302, red
2.485481936391429, 7.4708297884958546, red
2.7292173274441867, 7.027087027764978, red
12.495733296415494, 10.707676682507103, green
4.842836544934537, 1.3301221778016608, green
1.275860631487415, 6.104395160131599, green
0.7575780104605201, 10.3249086169501, green
1.2224212825413634, 1.8695084266655329, green
9.988828678228547, 4.658661403337437, green
9.971840279433831, 11.490015069702151, green
5.365999283427442, 9.634657554303747, green
11.772453422704634, 6.6054299024955565, green
9.734648576965743, 13.60254977560995, green
4.890640254785275, 9.35946851548464, green
0.5148238737608093, 13.206222989399725, green
11.878534520475169, 3.6836631438282303, green
10.500894291772426, 8.505326574015275, green
14.200161707120495, 12.169158433914141, green
1.6558850392427544, 9.230333479042418, green
14.870891359994351, 15.768964064682509, green
1.7389127105886288, 13.685203958628211, green
0.8521944454667754, 6.568394935999214, green
12.326538005688702, 10.483922154070067, green
0.15758285608085387, 5.183457560846325, green
6.369395194863635, 5.6880979331841335, green
11.321359279079816, 6.299783077614297, green
12.673189768237952, 8.386852259069286, green
5.991749460165851, 10.859683847169633, green
5.964486556460187, 4.828594704592028, green
4.478077613296788, 5.6054090988566845, green
8.604574312213058, 12.658872928902726, green
7.446877584282202, 15.365804859519482, green
5.48074776295968, 12.829285530293788, green
