@relation .aa20828a20828
@attribute 10.57130019782533 real [0.12237398308782588, 15.99196201115062]
@attribute 14.822555594677107 real [0.23625532947876948, 15.977963066860793]
@attribute red {red, green}
@inputs 10.57130019782533, 14.822555594677107
@outputs red
@data
9.298618264329994, 14.77178727776612, red
9.486869842646229, 14.932897479798807, red
2.707652541640914, 6.919727435732765, red
5.855273707562059, 2.472104529167117, green
15.491181124303594, 5.035926175145736, green
14.920481335943265, 10.972801264121134, green
11.374772424963334, 13.754371969016184, green
15.27605293148706, 3.15236766449204, green
9.083015127343254, 8.959791752204742, green
10.942544342382996, 1.708639785894313, green
14.779267921656073, 11.358842534777901, green
0.4130325674474342, 15.646707441787736, green
5.93995542144388, 11.123896275292061, green
7.316482188456726, 9.912981074187073, green
7.179748575133818, 1.5909422320473343, green
15.94453218612851, 12.135834575619093, green
2.6508639587964513, 1.2405369113680518, green
4.834417032939681, 15.440250802752141, green
10.239654537374129, 11.568485809436647, green
0.16390968355997515, 2.0508250238193106, green
12.591610223266878, 10.239802388392691, green
1.826032592566353, 15.404448658482474, green
9.442760483836375, 6.510145086457175, green
1.500337337942689, 11.97101823983516, green
8.085533475640291, 6.2529976597260255, green
6.8474210922089735, 15.031439532860164, green
12.807075656162064, 15.356932464435205, green
5.825298587015411, 13.178732933611526, green
11.060916985575064, 13.153726844712528, green
15.939064206879412, 13.872184485794255, green
14.278063951119496, 10.399925355001685, green
1.0565052279070493, 9.387211237126534, green
8.2656832610862, 2.740012096421136, green
